Frame Time(ps) RMSD(A)
4.513000000000000000e+03 4.513000000000000256e+01 2.307207085924331658e+00
4.514000000000000000e+03 4.514000000000000057e+01 2.384722511883714979e+00
4.515000000000000000e+03 4.514999999999999858e+01 2.294885526895986683e+00
4.516000000000000000e+03 4.516000000000000369e+01 2.169885083240524093e+00
4.517000000000000000e+03 4.517000000000000171e+01 2.417497763568247748e+00
4.518000000000000000e+03 4.517999999999999972e+01 2.174198505180497509e+00
4.519000000000000000e+03 4.518999999999999773e+01 2.364738632785819306e+00
4.520000000000000000e+03 4.520000000000000284e+01 2.378655896596260533e+00
4.521000000000000000e+03 4.521000000000000085e+01 2.337495955707634465e+00
4.522000000000000000e+03 4.521999999999999886e+01 2.027865203484935819e+00
4.523000000000000000e+03 4.523000000000000398e+01 2.322598412413116709e+00
4.524000000000000000e+03 4.524000000000000199e+01 2.492165905256021663e+00
4.525000000000000000e+03 4.525000000000000000e+01 2.494209474939727667e+00
4.526000000000000000e+03 4.525999999999999801e+01 2.469427947701443138e+00
4.527000000000000000e+03 4.527000000000000313e+01 2.374773320678360555e+00
4.528000000000000000e+03 4.528000000000000114e+01 2.255368340686696893e+00
4.529000000000000000e+03 4.528999999999999915e+01 2.278378920298418375e+00
4.530000000000000000e+03 4.530000000000000426e+01 2.108490446596795298e+00
4.531000000000000000e+03 4.531000000000000227e+01 2.384902724222270010e+00
4.532000000000000000e+03 4.532000000000000028e+01 2.248405155618226736e+00
4.533000000000000000e+03 4.532999999999999829e+01 2.241848328664524992e+00
4.534000000000000000e+03 4.534000000000000341e+01 2.118320554608148054e+00
4.535000000000000000e+03 4.535000000000000142e+01 2.460442877959748476e+00
4.536000000000000000e+03 4.535999999999999943e+01 2.330860749550522026e+00
4.537000000000000000e+03 4.536999999999999744e+01 2.418347407325532661e+00
4.538000000000000000e+03 4.538000000000000256e+01 2.757072053274983503e+00
4.539000000000000000e+03 4.539000000000000057e+01 2.162199801950607903e+00
4.540000000000000000e+03 4.539999999999999858e+01 2.106636818386103727e+00
4.541000000000000000e+03 4.541000000000000369e+01 2.438130484741545256e+00
4.542000000000000000e+03 4.542000000000000171e+01 2.498644104510136188e+00
4.543000000000000000e+03 4.542999999999999972e+01 2.298322531474104036e+00
4.544000000000000000e+03 4.543999999999999773e+01 2.533114658277898279e+00
4.545000000000000000e+03 4.545000000000000284e+01 2.240915064963748815e+00
4.546000000000000000e+03 4.546000000000000085e+01 2.508071162002345034e+00
4.547000000000000000e+03 4.546999999999999886e+01 2.143581248274215589e+00
4.548000000000000000e+03 4.548000000000000398e+01 2.108795854096912947e+00
4.549000000000000000e+03 4.549000000000000199e+01 2.182746495672807985e+00
4.550000000000000000e+03 4.550000000000000000e+01 2.213992293274072765e+00
4.551000000000000000e+03 4.550999999999999801e+01 2.001719873885529299e+00
4.552000000000000000e+03 4.552000000000000313e+01 2.212741890315858662e+00
4.553000000000000000e+03 4.553000000000000114e+01 2.352556279760504854e+00
4.554000000000000000e+03 4.553999999999999915e+01 2.344503808147053281e+00
4.555000000000000000e+03 4.555000000000000426e+01 2.230110940242763018e+00
4.556000000000000000e+03 4.556000000000000227e+01 2.211482475865819364e+00
4.557000000000000000e+03 4.557000000000000028e+01 2.483931439682336872e+00
4.558000000000000000e+03 4.557999999999999829e+01 2.492830401594681611e+00
4.559000000000000000e+03 4.559000000000000341e+01 2.438169461903483715e+00
4.560000000000000000e+03 4.560000000000000142e+01 2.458145333682892897e+00
4.561000000000000000e+03 4.560999999999999943e+01 2.415422486194430896e+00
4.562000000000000000e+03 4.561999999999999744e+01 2.159927729003072283e+00
4.563000000000000000e+03 4.563000000000000256e+01 2.337297770133593744e+00
4.564000000000000000e+03 4.564000000000000057e+01 2.131499285842910041e+00
4.565000000000000000e+03 4.564999999999999858e+01 2.400514626349206093e+00
4.566000000000000000e+03 4.566000000000000369e+01 2.301973797262123256e+00
4.567000000000000000e+03 4.567000000000000171e+01 2.295203272733707944e+00
4.568000000000000000e+03 4.567999999999999972e+01 2.294937234840364493e+00
4.569000000000000000e+03 4.568999999999999773e+01 2.177070076433662127e+00
4.570000000000000000e+03 4.570000000000000284e+01 2.524556345126994117e+00
4.571000000000000000e+03 4.571000000000000085e+01 2.507143194103159889e+00
4.572000000000000000e+03 4.571999999999999886e+01 2.197870256614469664e+00
4.573000000000000000e+03 4.573000000000000398e+01 2.224322126951390644e+00
4.574000000000000000e+03 4.574000000000000199e+01 2.497565430717754609e+00
4.575000000000000000e+03 4.575000000000000000e+01 2.151192266690598043e+00
4.576000000000000000e+03 4.575999999999999801e+01 2.450019597421838835e+00
4.577000000000000000e+03 4.577000000000000313e+01 2.166860423202301433e+00
4.578000000000000000e+03 4.578000000000000114e+01 2.191516964259600631e+00
4.579000000000000000e+03 4.578999999999999915e+01 2.300685340341407592e+00
4.580000000000000000e+03 4.580000000000000426e+01 2.272451895073229089e+00
4.581000000000000000e+03 4.581000000000000227e+01 2.304899575850694937e+00
4.582000000000000000e+03 4.582000000000000028e+01 2.530602085411055135e+00
4.583000000000000000e+03 4.582999999999999829e+01 2.191156045609925496e+00
4.584000000000000000e+03 4.584000000000000341e+01 2.511150352521707152e+00
4.585000000000000000e+03 4.585000000000000142e+01 2.254420057760953000e+00
4.586000000000000000e+03 4.585999999999999943e+01 2.189851300115830401e+00
4.587000000000000000e+03 4.586999999999999744e+01 2.190572406154522422e+00
4.588000000000000000e+03 4.588000000000000256e+01 2.370310870729745112e+00
4.589000000000000000e+03 4.589000000000000057e+01 2.300273831588482754e+00
4.590000000000000000e+03 4.589999999999999858e+01 2.126912810897696904e+00
4.591000000000000000e+03 4.591000000000000369e+01 2.203116157446294299e+00
4.592000000000000000e+03 4.592000000000000171e+01 2.245943719577680575e+00
4.593000000000000000e+03 4.592999999999999972e+01 2.294412036549202671e+00
4.594000000000000000e+03 4.593999999999999773e+01 2.516161118012801179e+00
4.595000000000000000e+03 4.595000000000000284e+01 2.209569525317145455e+00
4.596000000000000000e+03 4.596000000000000085e+01 2.290511379723913610e+00
4.597000000000000000e+03 4.596999999999999886e+01 1.978385816568531519e+00
4.598000000000000000e+03 4.598000000000000398e+01 2.397283771352086479e+00
4.599000000000000000e+03 4.599000000000000199e+01 2.411982002681715365e+00
4.600000000000000000e+03 4.600000000000000000e+01 2.583011168423480441e+00
4.601000000000000000e+03 4.600999999999999801e+01 2.328572661886935791e+00
4.602000000000000000e+03 4.602000000000000313e+01 2.196142513398326113e+00
4.603000000000000000e+03 4.603000000000000114e+01 2.515084939925086527e+00
4.604000000000000000e+03 4.603999999999999915e+01 2.182839055978040399e+00
4.605000000000000000e+03 4.605000000000000426e+01 2.210020121798843995e+00
4.606000000000000000e+03 4.606000000000000227e+01 2.248348251285559929e+00
4.607000000000000000e+03 4.607000000000000028e+01 2.248662343421223397e+00
4.608000000000000000e+03 4.607999999999999829e+01 2.396620110122303249e+00
4.609000000000000000e+03 4.609000000000000341e+01 2.264267207582323582e+00
4.610000000000000000e+03 4.610000000000000142e+01 2.546459967578165617e+00
4.611000000000000000e+03 4.610999999999999943e+01 2.284647622912535869e+00
4.612000000000000000e+03 4.611999999999999744e+01 2.184339308723290962e+00
4.613000000000000000e+03 4.613000000000000256e+01 2.093350105343667167e+00
4.614000000000000000e+03 4.614000000000000057e+01 2.221344389144621623e+00
4.615000000000000000e+03 4.614999999999999858e+01 2.297989360811665271e+00
4.616000000000000000e+03 4.616000000000000369e+01 2.157180418039787995e+00
4.617000000000000000e+03 4.617000000000000171e+01 2.324392799773906226e+00
4.618000000000000000e+03 4.617999999999999972e+01 2.239365126222867985e+00
4.619000000000000000e+03 4.618999999999999773e+01 2.102417260745156113e+00
4.620000000000000000e+03 4.620000000000000284e+01 2.080510563289457160e+00
4.621000000000000000e+03 4.621000000000000085e+01 2.478176301694840156e+00
4.622000000000000000e+03 4.621999999999999886e+01 2.400802036845102627e+00
4.623000000000000000e+03 4.623000000000000398e+01 2.171073818927823140e+00
4.624000000000000000e+03 4.624000000000000199e+01 2.341590217366653626e+00
4.625000000000000000e+03 4.625000000000000000e+01 2.228953786558861783e+00
4.626000000000000000e+03 4.625999999999999801e+01 2.167849818047245858e+00
4.627000000000000000e+03 4.627000000000000313e+01 2.247695857143262810e+00
4.628000000000000000e+03 4.628000000000000114e+01 2.498257513805676844e+00
4.629000000000000000e+03 4.628999999999999915e+01 2.191091553223976085e+00
4.630000000000000000e+03 4.630000000000000426e+01 2.285320299270938715e+00
4.631000000000000000e+03 4.631000000000000227e+01 2.345252629610621309e+00
4.632000000000000000e+03 4.632000000000000028e+01 2.251160503877970065e+00
4.633000000000000000e+03 4.632999999999999829e+01 2.310274832300164505e+00
4.634000000000000000e+03 4.634000000000000341e+01 2.137979273821155601e+00
4.635000000000000000e+03 4.635000000000000142e+01 2.352678063006861109e+00
4.636000000000000000e+03 4.635999999999999943e+01 2.419581183800748381e+00
4.637000000000000000e+03 4.636999999999999744e+01 2.191107862407964291e+00
4.638000000000000000e+03 4.638000000000000256e+01 2.393664860775896575e+00
4.639000000000000000e+03 4.639000000000000057e+01 2.504978628436631105e+00
4.640000000000000000e+03 4.639999999999999858e+01 2.440445225740729640e+00
4.641000000000000000e+03 4.641000000000000369e+01 2.388598512989247524e+00
4.642000000000000000e+03 4.642000000000000171e+01 2.495556558558980953e+00
4.643000000000000000e+03 4.642999999999999972e+01 2.148165624827353515e+00
4.644000000000000000e+03 4.643999999999999773e+01 2.466456381730089298e+00
4.645000000000000000e+03 4.645000000000000284e+01 2.162065223167851880e+00
4.646000000000000000e+03 4.646000000000000085e+01 2.470982775820328214e+00
4.647000000000000000e+03 4.646999999999999886e+01 2.363809511498675242e+00
4.648000000000000000e+03 4.648000000000000398e+01 2.132428423129917316e+00
4.649000000000000000e+03 4.649000000000000199e+01 2.286270782727569895e+00
4.650000000000000000e+03 4.650000000000000000e+01 2.176258653336773818e+00
4.651000000000000000e+03 4.650999999999999801e+01 2.249056642823854535e+00
4.652000000000000000e+03 4.652000000000000313e+01 2.234273457271722663e+00
4.653000000000000000e+03 4.653000000000000114e+01 2.405673596949116089e+00
4.654000000000000000e+03 4.653999999999999915e+01 2.108250716956985293e+00
4.655000000000000000e+03 4.655000000000000426e+01 2.362671838317660367e+00
4.656000000000000000e+03 4.656000000000000227e+01 2.387568200459331269e+00
4.657000000000000000e+03 4.657000000000000028e+01 2.403608092176198863e+00
4.658000000000000000e+03 4.657999999999999829e+01 2.329113948353566776e+00
4.659000000000000000e+03 4.659000000000000341e+01 2.547750376986666510e+00
4.660000000000000000e+03 4.660000000000000142e+01 2.455759672455121390e+00
4.661000000000000000e+03 4.660999999999999943e+01 2.307265016214212761e+00
4.662000000000000000e+03 4.661999999999999744e+01 2.064550470179850272e+00
4.663000000000000000e+03 4.663000000000000256e+01 2.377862969279647576e+00
4.664000000000000000e+03 4.664000000000000057e+01 2.231283749646149062e+00
4.665000000000000000e+03 4.664999999999999858e+01 2.554859985140542911e+00
4.666000000000000000e+03 4.666000000000000369e+01 2.333445386290144530e+00
4.667000000000000000e+03 4.667000000000000171e+01 2.212115088417872411e+00
4.668000000000000000e+03 4.667999999999999972e+01 2.486406746680667634e+00
4.669000000000000000e+03 4.668999999999999773e+01 2.103093136788156681e+00
4.670000000000000000e+03 4.670000000000000284e+01 2.482174844103415268e+00
4.671000000000000000e+03 4.671000000000000085e+01 1.984726585615113503e+00
4.672000000000000000e+03 4.671999999999999886e+01 2.215573361183638124e+00
4.673000000000000000e+03 4.673000000000000398e+01 2.188485572376681620e+00
4.674000000000000000e+03 4.674000000000000199e+01 2.557931223273368637e+00
4.675000000000000000e+03 4.675000000000000000e+01 2.053094264412064440e+00
4.676000000000000000e+03 4.675999999999999801e+01 2.436721548846747520e+00
4.677000000000000000e+03 4.677000000000000313e+01 2.338855076976093184e+00
4.678000000000000000e+03 4.678000000000000114e+01 2.195172868168524527e+00
4.679000000000000000e+03 4.678999999999999915e+01 2.170287983471475002e+00
4.680000000000000000e+03 4.680000000000000426e+01 2.150977823963694746e+00
4.681000000000000000e+03 4.681000000000000227e+01 2.499915448414813390e+00
4.682000000000000000e+03 4.682000000000000028e+01 2.314076192514223251e+00
4.683000000000000000e+03 4.682999999999999829e+01 2.304927628788224769e+00
4.684000000000000000e+03 4.684000000000000341e+01 2.397564405932328224e+00
4.685000000000000000e+03 4.685000000000000142e+01 2.231315093116630788e+00
4.686000000000000000e+03 4.685999999999999943e+01 2.333254613392671928e+00
4.687000000000000000e+03 4.686999999999999744e+01 2.527748375690291205e+00
4.688000000000000000e+03 4.688000000000000256e+01 2.303063644663058795e+00
4.689000000000000000e+03 4.689000000000000057e+01 2.263839576922675789e+00
4.690000000000000000e+03 4.689999999999999858e+01 2.392815841628021190e+00
4.691000000000000000e+03 4.691000000000000369e+01 2.012107586911250134e+00
4.692000000000000000e+03 4.692000000000000171e+01 2.317455238820118613e+00
4.693000000000000000e+03 4.692999999999999972e+01 2.046180189058837584e+00
4.694000000000000000e+03 4.693999999999999773e+01 2.383115487916854125e+00
4.695000000000000000e+03 4.695000000000000284e+01 2.129281951854758770e+00
4.696000000000000000e+03 4.696000000000000085e+01 2.384320034832446478e+00
4.697000000000000000e+03 4.696999999999999886e+01 2.159996294075110956e+00
4.698000000000000000e+03 4.698000000000000398e+01 2.249656451827625414e+00
4.699000000000000000e+03 4.699000000000000199e+01 2.512400322312302592e+00
4.700000000000000000e+03 4.700000000000000000e+01 2.399187661580933106e+00
4.701000000000000000e+03 4.700999999999999801e+01 2.456575447800783962e+00
4.702000000000000000e+03 4.702000000000000313e+01 2.300480987600933780e+00
4.703000000000000000e+03 4.703000000000000114e+01 2.448669451344766657e+00
4.704000000000000000e+03 4.703999999999999915e+01 2.288451069034972196e+00
4.705000000000000000e+03 4.705000000000000426e+01 2.243113833892414366e+00
4.706000000000000000e+03 4.706000000000000227e+01 2.469957336578300300e+00
4.707000000000000000e+03 4.707000000000000028e+01 2.275141838172970665e+00
4.708000000000000000e+03 4.707999999999999829e+01 2.397111237360084246e+00
4.709000000000000000e+03 4.709000000000000341e+01 2.450439781852913335e+00
4.710000000000000000e+03 4.710000000000000142e+01 2.486098762865550427e+00
4.711000000000000000e+03 4.710999999999999943e+01 2.410601659259975715e+00
4.712000000000000000e+03 4.711999999999999744e+01 2.383575599408611634e+00
4.713000000000000000e+03 4.713000000000000256e+01 2.280079623889833318e+00
4.714000000000000000e+03 4.714000000000000057e+01 2.274198282789520409e+00
4.715000000000000000e+03 4.714999999999999858e+01 2.398085232066833772e+00
4.716000000000000000e+03 4.716000000000000369e+01 2.310520061016574367e+00
4.717000000000000000e+03 4.717000000000000171e+01 2.238326524894863834e+00
4.718000000000000000e+03 4.717999999999999972e+01 2.445455313185087576e+00
4.719000000000000000e+03 4.718999999999999773e+01 2.113807062732562247e+00
4.720000000000000000e+03 4.720000000000000284e+01 2.260581904561411282e+00
4.721000000000000000e+03 4.721000000000000085e+01 1.920165430239907600e+00
4.722000000000000000e+03 4.721999999999999886e+01 2.187808793408603680e+00
4.723000000000000000e+03 4.723000000000000398e+01 2.490987039486135757e+00
4.724000000000000000e+03 4.724000000000000199e+01 2.043466573626655958e+00
